X,Y,LabSampleId,SiteCode,CocSampleId,SampleType,LabName,LabJobName,Matrix,CollectionDate,AnalysisMethod,DilutionFactor,AnalysisDate,Duplicate,Unit,Watershed,Waterbody,LocationCode,HUC10,HUC8,Project,Description,AdditionalDescription,VisitID,SampleDepth,Longitude,Latitude,CAS307244_PFHxA,CAS307244_PFHxAFlag,CAS307244_PFHxAMdl,CAS307244_PFHxARl,CAS307551_PFDoA,CAS307551_PFDoAFlag,CAS307551_PFDoAMdl,CAS307551_PFDoARl,CAS335671_PFOA,CAS335671_PFOAFlag,CAS335671_PFOAMdl,CAS335671_PFOARl,CAS335762_PFDA,CAS335762_PFDAFlag,CAS335762_PFDAMdl,CAS335762_PFDARl,CAS335773_PFDS,CAS335773_PFDSFlag,CAS335773_PFDSMdl,CAS335773_PFDSRl,CAS355464_PFHxS,CAS355464_PFHxSFlag,CAS355464_PFHxSMdl,CAS355464_PFHxSRl,CAS356025_33FTCA,CAS356025_33FTCAFlag,CAS356025_33FTCAMdl,CAS356025_33FTCARl,CAS375224_PFBA,CAS375224_PFBAFlag,CAS375224_PFBAMdl,CAS375224_PFBARl,CAS375735_PFBS,CAS375735_PFBSFlag,CAS375735_PFBSMdl,CAS375735_PFBSRl,CAS375859_PFHpA,CAS375859_PFHpAFlag,CAS375859_PFHpAMdl,CAS375859_PFHpARl,CAS375928_PFHpS,CAS375928_PFHpSFlag,CAS375928_PFHpSMdl,CAS375928_PFHpSRl,CAS375951_PFNA,CAS375951_PFNAFlag,CAS375951_PFNAMdl,CAS375951_PFNARl,CAS376067_PFTeA,CAS376067_PFTeAFlag,CAS376067_PFTeAMdl,CAS376067_PFTeARl,CAS646833_PFecHS,CAS646833_PFecHSFlag,CAS646833_PFecHSMdl,CAS646833_PFecHSRl,CAS754916_PFOSA,CAS754916_PFOSAFlag,CAS754916_PFOSAMdl,CAS754916_PFOSARl,CAS812704_73FTCA,CAS812704_73FTCAFlag,CAS812704_73FTCAMdl,CAS812704_73FTCARl,CAS1763231_PFOS,CAS1763231_PFOSFlag,CAS1763231_PFOSMdl,CAS1763231_PFOSRl,CAS2058948_PFUnA,CAS2058948_PFUnAFlag,CAS2058948_PFUnAMdl,CAS2058948_PFUnARl,CAS2355319_NMeFOSAA,CAS2355319_NMeFOSAAFlag,CAS2355319_NMeFOSAAMdl,CAS2355319_NMeFOSAARl,CAS2706903_PFPeA,CAS2706903_PFPeAFlag,CAS2706903_PFPeAMdl,CAS2706903_PFPeARl,CAS2706914_PFPeS,CAS2706914_PFPeSFlag,CAS2706914_PFPeSMdl,CAS2706914_PFPeSRl,CAS2991506_NEtFOSAA,CAS2991506_NEtFOSAAFlag,CAS2991506_NEtFOSAAMdl,CAS2991506_NEtFOSAARl,CAS13252136_GenX,CAS13252136_GenXFlag,CAS13252136_GenXMdl,CAS13252136_GenXRl,CAS16517116_PFODA,CAS16517116_PFODAFlag,CAS16517116_PFODAMdl,CAS16517116_PFODARl,CAS27619972_62FTS,CAS27619972_62FTSFlag,CAS27619972_62FTSMdl,CAS27619972_62FTSRl,CAS30334691_PFBSA,CAS30334691_PFBSAFlag,CAS30334691_PFBSAMdl,CAS30334691_PFBSARl,CAS39108344_82FTS,CAS39108344_82FTSFlag,CAS39108344_82FTSMdl,CAS39108344_82FTSRl,CAS41997131_PFHxSA,CAS41997131_PFHxSAFlag,CAS41997131_PFHxSAMdl,CAS41997131_PFHxSARl,CAS67905195_PFHxDA,CAS67905195_PFHxDAFlag,CAS67905195_PFHxDAMdl,CAS67905195_PFHxDARl,CAS68259121_PFNS,CAS68259121_PFNSFlag,CAS68259121_PFNSMdl,CAS68259121_PFNSRl,CAS72629948_PFTriA,CAS72629948_PFTriAFlag,CAS72629948_PFTriAMdl,CAS72629948_PFTriARl,CAS756426581_F53BMajor,CAS756426581_F53BMajorFlag,CAS756426581_F53BMajorMdl,CAS756426581_F53BMajorRl,CAS757124724_42FTS,CAS757124724_42FTSFlag,CAS757124724_42FTSMdl,CAS757124724_42FTSRl,CAS763051929_F53BMinor,CAS763051929_F53BMinorFlag,CAS763051929_F53BMinorMdl,CAS763051929_F53BMinorRl,CAS914637493_53FTCA,CAS914637493_53FTCAFlag,CAS914637493_53FTCAMdl,CAS914637493_53FTCARl,CAS919005144_ADONA,CAS919005144_ADONAFlag,CAS919005144_ADONAMdl,CAS919005144_ADONARl,GlobalID,OBJECTID
-83.5043350000028,42.5692180001189,320-42692-23,24-HR-0720,HR0250,,TestAmerica,320-42692-1,Water,2018/08/30 00:00:00+00,537 (modified),1,2018/09/18 00:00:00+00,1,ng/L,Huron,Huron River,HR-0720,0409000501,04090005,Investigative,Huron River at Benstein Rd.,"DS Commerce Lakes, US Proud Lake",2018002,,-83.504335,42.569218,3.2,,0.53,1.8,0.51,K,0.51,1.8,2.6,,0.78,1.8,0.42,J,0.29,1.8,0.3,K,0.3,1.8,1.7,J B,0.16,1.8,,,,,8.4,,0.32,1.8,3,,0.18,1.8,1.4,J,0.23,1.8,0.18,K,0.18,1.8,0.5,J,0.25,1.8,0.27,K,0.27,1.8,,,,,0.32,K,0.32,1.8,,,,,1.5,J,0.5,1.8,1,K,1,1.8,2.9,K,2.9,18,3.5,,0.45,1.8,0.5,J,0.28,1.8,1.8,K,1.8,18,,,,,,,,,2.7,J,1.8,18,,,,,1.8,K,1.8,18,,,,,,,,,0.15,K,0.15,1.8,1.2,K,1.2,1.8,,,,,4.8,K,4.8,18,,,,,,,,,,,,,{7D92EBC3-CFBB-44DB-991C-A6C4AADBEA36},623
-83.5586300003332,42.535423000145,200-48551-21,24-WNC-0020,NCW0100,,TestAmerica Burlington,200-48551-1,Water,2019/04/30 00:00:00+00,537 (modified),5,2019/05/07 00:00:00+00,1,ng/L,Huron,West Branch Norton Creek,WNC-0020,0409000501,04090005,Investigative,West Norton Creek @ East Maple Rd.,,2019002,,-83.55863,42.535423,3.1,K,3.1,8.2,2.4,K,2.4,8.2,2.6,K,2.6,8.2,3.2,K,3.2,8.2,3.7,K,3.7,8.2,3.3,K,3.3,8.2,,,,,4.1,K,4.1,8.2,3.4,J,2,8.2,3.7,K,3.7,8.2,3.9,K,3.9,8.2,1.1,K,1.1,8.2,3.8,K,3.8,8.2,,,,,2.6,K,2.6,8.2,,,,,2.5,K,2.5,8.2,2.2,K,2.2,8.2,7,K,7,82,2.6,K,2.6,8.2,1.2,K,1.2,8.2,6.1,K,6.1,82,,,,,,,,,19,K,19,82,,,,,12,K,12,82,,,,,,,,,3.3,K,3.3,8.2,2.5,K,2.5,8.2,,,,,21,K,21,82,,,,,,,,,,,,,{9C6E6ACC-1139-441A-9A87-AD07D17C1D23},624
-83.5598999996476,42.5742500000826,320-44710-29,24-HR-0700,HR0240,,TestAmerica Sacramento,320-44710-1,Water,2018/10/30 00:00:00+00,537 (modified),1,2018/11/14 00:00:00+00,1,ng/L,Huron,Huron River,HR-0700,0409000501,04090005,Investigative,HR at Wixom Rd,US Norton Creek,2018103,,-83.5599,42.57425,3,,0.58,2,0.55,K,0.55,2,2.9,,0.84,2,0.31,K,0.31,2,0.32,K,0.32,2,1.5,J B,0.17,2,,,,,4.6,B,0.35,2,3.1,,0.2,2,1.5,J,0.25,2,0.19,K,0.19,2,0.6,J,0.27,2,0.29,K,0.29,2,,,,,0.35,K,0.35,2,,,,,1.2,J,0.54,2,1.1,K,1.1,2,3.1,K,3.1,20,3.3,,0.49,2,0.35,J,0.3,2,1.9,K,1.9,20,,,,,,,,,2,K,2,20,,,,,2,K,2,20,,,,,,,,,0.16,K,0.16,2,1.3,K,1.3,2,,,,,5.2,K,5.2,20,,,,,,,,,,,,,{4B3E0397-F3F1-4D26-8EBF-4C879C6734C6},625
-83.5769280002452,42.5290939995936,320-44710-25,24-WNC-0030,NCW0400,,TestAmerica Sacramento,320-44710-1,Water,2018/10/30 00:00:00+00,537 (modified),1,2018/11/14 00:00:00+00,1,ng/L,Huron,W Branch Norton Creek,WNC-0030,0409000501,04090005,Investigative,W Branch Norton Creek at Old Plank Rd,,2018103,,-83.576928,42.529094,2.2,,0.53,1.8,0.51,K,0.51,1.8,1.4,J,0.78,1.8,0.29,K,0.29,1.8,0.29,K,0.29,1.8,0.64,J B,0.16,1.8,,,,,7.1,B,0.32,1.8,1.2,J,0.18,1.8,1.1,J,0.23,1.8,0.17,K,0.17,1.8,0.49,J,0.25,1.8,0.27,K,0.27,1.8,,,,,0.32,K,0.32,1.8,,,,,1.8,,0.5,1.8,1,K,1,1.8,2.9,K,2.9,18,1.8,,0.45,1.8,0.28,K,0.28,1.8,1.7,K,1.7,18,,,,,,,,,1.8,K,1.8,18,,,,,1.8,K,1.8,18,,,,,,,,,0.15,K,0.15,1.8,1.2,K,1.2,1.8,,,,,4.8,K,4.8,18,,,,,,,,,,,,,{6A1ABE2D-5A4F-40C9-BE44-0010FC6D3733},626
-83.3888619996995,42.1372929996495,RG1000,24-RG-0040,RG1000,,Vista Analytical,2002213,H2O,2020/10/14 00:00:00+00,EPA-537M,1,2020/10/27 00:00:00+00,1,ng/L,Huron,Regan Drain,RG-0040,0409000504,04090005,Investigative,S. Huron Rd,,2021200,,-83.388862,42.137293,1.23,J,1.08,4.33,1.08,K,1.08,4.33,1.91,J,1.08,4.33,1.08,K,1.08,4.33,1.08,K,1.08,4.33,1.08,K,1.08,4.33,,,,,1.64,J,1.08,4.33,1.49,J,1.08,4.33,1.08,K,1.08,4.33,1.08,K,1.08,4.33,1.08,K,1.08,4.33,1.08,K,1.08,4.33,1.08,K,1.08,4.33,1.08,K,1.08,4.33,,,,,2.21,J,1.08,4.33,1.08,K,1.08,4.33,1.08,K,1.08,4.33,4.87,,1.08,4.33,1.08,K,1.08,4.33,1.08,K,1.08,4.33,1.08,K,1.08,4.33,,,,,1.08,K,1.08,4.33,,,,,1.08,K,1.08,4.33,,,,,,,,,1.08,K,1.08,4.33,1.08,K,1.08,4.33,1.08,K,1.08,4.33,1.08,K,1.08,4.33,1.08,K,1.08,4.33,,,,,1.08,K,1.08,4.33,{F1067CBF-18C1-4309-B88D-14E5B6B802A8},627
-83.6149900001777,42.5852379997942,320-43864-2,24-HR-0651,HUBBELL-0010,,TestAmerica Sacramento,320-43864-1,Water,2018/10/02 00:00:00+00,537 (modified),1,2018/10/21 00:00:00+00,1,ng/L,Huron,Huron River,HR-0651,0409000501,04090005,Investigative,Huron River @ Hubbell Pond,,2018105,,-83.61499,42.585238,54,,0.55,1.9,0.53,K,0.53,1.9,2.2,,0.81,1.9,0.37,J,0.3,1.9,0.31,K,0.31,1.9,1.5,J B,0.16,1.9,,,,,16,,0.33,1.9,2.8,,0.19,1.9,18,,0.24,1.9,0.24,J,0.18,1.9,0.71,J,0.26,1.9,0.28,K,0.28,1.9,,,,,0.33,K,0.33,1.9,,,,,61,,0.52,1.9,1.1,K,1.1,1.9,3,K,3,19,120,,0.47,1.9,0.29,K,0.29,1.9,1.8,K,1.8,19,,,,,,,,,190,,1.9,19,,,,,1.9,K,1.9,19,,,,,,,,,0.15,K,0.15,1.9,1.2,K,1.2,1.9,,,,,5,K,5,19,,,,,,,,,,,,,{108A2B2D-91BC-4C2D-B29B-BEB38FA6F6F8},628
-83.7777630002502,42.4289150003417,200-48551-6,24-HSC-0050,HSC0400,,TestAmerica Burlington,200-48551-1,Water,2019/04/30 00:00:00+00,537 (modified),5,2019/05/04 00:00:00+00,1,ng/L,Huron,Horseshoe Creek,HSC-0050,0409000503,04090005,Investigative,At 8 Mile Road,"US WWTP outfall old landfills and Key Plastics fire; DS of Woodbridge",2019002,,-83.777763,42.428915,3.8,K,3.8,10,2.9,K,2.9,10,3.1,K,3.1,10,3.8,K,3.8,10,4.5,K,4.5,10,4,K,4,10,,,,,5,K,5,10,2.4,K,2.4,10,4.5,K,4.5,10,4.7,K,4.7,10,1.3,K,1.3,10,4.6,K,4.6,10,,,,,3.2,K,3.2,10,,,,,3,K,3,10,2.6,K,2.6,10,8.5,K,8.5,100,3.1,K,3.1,10,1.5,K,1.5,10,7.5,K,7.5,100,,,,,,,,,23,K,23,100,,,,,14,K,14,100,,,,,,,,,4,K,4,10,3,K,3,10,,,,,26,K,26,100,,,,,,,,,,,,,{8A82A867-4C80-42DE-812C-A38A4E0CE0DB},629
-83.6025710001826,42.5880880002404,320-42692-29,24-PC-0010,PC0010,,TestAmerica,320-42692-1,Water,2018/08/30 00:00:00+00,537 (modified),10,2018/09/18 00:00:00+00,1,ng/L,Huron,Pettibone Creek,PC-0010,0409000501,04090005,Investigative,PC at US Huron River,At Central Park,2018002,,-83.602571,42.588088,93,,0.57,2,0.54,K,0.54,2,3.2,,0.83,2,0.53,J,0.3,2,0.31,K,0.31,2,1.9,J B,0.17,2,,,,,33,,0.34,2,3.4,,0.2,2,26,,0.24,2,2.3,,0.19,2,0.82,J,0.26,2,0.28,K,0.28,2,,,,,0.34,K,0.34,2,,,,,500,,5.3,20,1.1,K,1.1,2,3,K,3,20,240,,0.48,2,0.37,J,0.29,2,1.9,K,1.9,20,,,,,,,,,910,,20,200,,,,,2,K,2,20,,,,,,,,,0.16,K,0.16,2,1.3,K,1.3,2,,,,,5.1,K,5.1,20,,,,,,,,,,,,,{8C55B543-DD6B-4C4A-8684-43EFF4AC2629},630
-83.3736209994559,42.126487000153,RG0010,24-RG-0010,RG0010,,Vista Analytical,2002213,H2O,2020/10/14 00:00:00+00,EPA-537M,1,2020/10/26 00:00:00+00,1,ng/L,Huron,Regan Drain,RG-0010,0409000504,04090005,Investigative,u/s Washago Pond,,2021200,,-83.373621,42.126487,12.4,,1.03,4.14,1.03,K,1.03,4.14,4.81,,1.03,4.14,1.03,K,1.03,4.14,1.03,K,1.03,4.14,45.4,,1.03,4.14,,,,,6.27,,1.03,4.14,7.64,,1.03,4.14,2.09,J,1.03,4.14,1.03,K,1.03,4.14,1.03,K,1.03,4.14,1.03,K,1.03,4.14,1.03,K,1.03,4.14,1.03,K,1.03,4.14,,,,,25,,1.03,4.14,1.03,K,1.03,4.14,1.03,K,1.03,4.14,5.78,,1.03,4.14,8.07,,1.03,4.14,1.03,K,1.03,4.14,1.03,K,1.03,4.14,,,,,1.03,K,1.03,4.14,,,,,1.03,K,1.03,4.14,,,,,,,,,1.03,K,1.03,4.14,1.03,K,1.03,4.14,1.03,K,1.03,4.14,1.03,K,1.03,4.14,1.03,K,1.03,4.14,,,,,1.03,K,1.03,4.14,{4A9AFABB-8E68-4F4B-B69B-5A9203B37853},631
-83.9249400003456,42.442850000122,320-44710-9,24-HCL-0010,HCL0100,,TestAmerica Sacramento,320-44710-1,Water,2018/10/29 00:00:00+00,537 (modified),1,2018/11/13 00:00:00+00,1,ng/L,Huron,Honey Creek - Livingston Co.,HCL-0010,0409000503,04090005,Investigative,Honey Creek - Livingston Co. at Darwin Rd,US Portage Lake,2018103,,-83.92494,42.44285,0.71,J,0.6,2.1,0.57,K,0.57,2.1,0.89,K,0.89,2.1,0.32,K,0.32,2.1,0.33,K,0.33,2.1,0.77,J B,0.18,2.1,,,,,2.6,,0.36,2.1,0.67,J,0.21,2.1,0.38,J,0.26,2.1,0.2,K,0.2,2.1,0.28,K,0.28,2.1,0.3,K,0.3,2.1,,,,,0.36,K,0.36,2.1,,,,,0.58,J,0.56,2.1,1.1,K,1.1,2.1,3.2,K,3.2,21,0.51,K,0.51,2.1,0.31,K,0.31,2.1,2,K,2,21,,,,,,,,,2.1,K,2.1,21,,,,,2.1,K*,2.1,21,,,,,,,,,0.17,K,0.17,2.1,1.4,K,1.4,2.1,,,,,5.4,K,5.4,21,,,,,,,,,,,,,{4373C7EC-3084-49FA-8F32-FFB5A988F3DB},632
-83.3923320000026,42.1380670003347,RG2000,24-RG-0050,RG2000,,Vista Analytical,2002213,H2O,2020/10/14 00:00:00+00,EPA-537M,1,2020/10/27 00:00:00+00,1,ng/L,Huron,Regan Drain,RG-0050,0409000504,04090005,Investigative,Rust Rd,,2021200,,-83.392332,42.138067,1.39,"J, Q",1.04,4.18,1.04,K,1.04,4.18,1.8,J,1.04,4.18,1.04,K,1.04,4.18,1.04,K,1.04,4.18,1.04,K,1.04,4.18,,,,,4.63,,1.04,4.18,2.67,"J, Q",1.04,4.18,1.04,K,1.04,4.18,1.04,K,1.04,4.18,1.04,K,1.04,4.18,1.04,K,1.04,4.18,1.04,K,1.04,4.18,1.04,K,1.04,4.18,,,,,1.95,J,1.04,4.18,1.04,K,1.04,4.18,1.04,K,1.04,4.18,1.04,K,1.04,4.18,1.04,K,1.04,4.18,1.04,K,1.04,4.18,1.04,K,1.04,4.18,,,,,1.04,K,1.04,4.18,,,,,1.04,K,1.04,4.18,,,,,,,,,1.04,K,1.04,4.18,1.04,K,1.04,4.18,1.04,K,1.04,4.18,1.04,K,1.04,4.18,1.04,K,1.04,4.18,,,,,1.04,K,1.04,4.18,{6D723E0E-7986-4A7E-B814-99BC55FBCAA6},633
-83.7953020000448,42.2960489997441,200-48539-3,24-UTH2-0030,HCT1000,,TestAmerica Burlington,200-48539-1,Water,2019/04/29 00:00:00+00,537 (modified),5,2019/05/04 00:00:00+00,1,ng/L,Huron,Unnamed Tributary to Honey Cree,UTH2-0030,0409000503,04090005,Investigative,unnamed trib to honey creek @ Stowe St.,resident reported foam,2019003,,-83.795302,42.296049,3.6,J,3.3,8.7,2.6,K,2.6,8.7,2.8,K,2.8,8.7,3.4,K,3.4,8.7,3.9,K,3.9,8.7,6.6,J,3.5,8.7,,,,,7.1,J,4.4,8.7,2.1,K,2.1,8.7,4,K,4,8.7,4.2,K,4.2,8.7,1.2,K,1.2,8.7,4,K,4,8.7,,,,,2.8,K,2.8,8.7,,,,,7,J,2.7,8.7,2.3,K,2.3,8.7,7.4,K,7.4,87,5.7,J,2.8,8.7,1.4,J,1.3,8.7,6.6,K,6.6,87,,,,,,,,,20,K,20,87,,,,,13,K,13,87,,,,,,,,,3.5,K,3.5,8.7,2.6,K,2.6,8.7,,,,,23,K,23,87,,,,,,,,,,,,,{855D341C-68AA-431B-A18B-A0AFB8EBCA9E},634
-83.8269086899814,42.328571159899,HR-0143,24-HR-0390,HR-0143,,Vista Analytical,2001650,H2O,2020/08/04 00:00:00+00,EPA-537M,1,2020/08/18 00:00:00+00,1,ng/L,Huron,Huron River,HR-0390,0409000503,04090005,Investigative,Chrysler SCIO,DS of Chrysler SCIO,2020204,,-83.82690869,42.32857116,2.3,J,1.44,4.21,1.44,K,1.44,4.21,1.44,K,1.44,4.21,1.44,K,1.44,4.21,1.44,K,1.44,4.21,1.44,K,1.44,4.21,,,,,3.9,J,1.44,4.21,2.21,J,1.44,4.21,2.4,J,1.44,4.21,1.44,K,1.44,4.21,1.44,K,1.44,4.21,1.44,K,1.44,4.21,2.54,K,2.54,8.42,1.44,K,1.44,4.21,,,,,1.64,J,1.44,4.21,1.44,K,1.44,4.21,1.44,K,1.44,4.21,3.62,J,1.44,4.21,1.44,K,1.44,4.21,1.44,K,1.44,4.21,2.54,K,2.54,4.21,,,,,1.44,K,1.44,4.21,,,,,1.44,K,1.44,4.21,,,,,,,,,2.04,K,2.04,4.21,1.44,K,1.44,4.21,1.44,K,1.44,4.21,1.44,K,1.44,4.21,1.44,K,1.44,4.21,2.54,K,2.54,8.42,1.44,K,1.44,4.21,{B33C4407-90BC-42A7-81B7-68C6C831D19C},635
-83.3709600004199,42.1330180000628,HR0023,24-HR-0090,HR0023,,Vista Analytical,2002213,H2O,2020/10/14 00:00:00+00,EPA-537M,1,2020/10/26 00:00:00+00,1,ng/L,Huron,Huron River,HR-0090,0409000504,04090005,Investigative,u/s Regan Drain,,2021200,,-83.37096,42.133018,5.82,,1.01,4.03,1.01,K,1.01,4.03,2.17,J,1.01,4.03,1.01,K,1.01,4.03,1.01,K,1.01,4.03,1.49,"J, Q",1.01,4.03,,,,,3.72,J,1.01,4.03,2.31,J,1.01,4.03,3.33,J,1.01,4.03,1.01,K,1.01,4.03,1.01,K,1.01,4.03,1.01,K,1.01,4.03,1.01,K,1.01,4.03,1.01,K,1.01,4.03,,,,,2.56,J,1.01,4.03,1.01,K,1.01,4.03,1.01,K,1.01,4.03,6.99,,1.01,4.03,1.01,K,1.01,4.03,1.01,K,1.01,4.03,1.01,K,1.01,4.03,,,,,1.01,K,1.01,4.03,,,,,1.01,K,1.01,4.03,,,,,,,,,1.01,K,1.01,4.03,1.01,K,1.01,4.03,1.01,K,1.01,4.03,1.01,K,1.01,4.03,1.01,K,1.01,4.03,,,,,1.01,K,1.01,4.03,{DF3538E7-2354-45A3-899E-53A777989178},636
-83.7456505005745,42.2905369996711,320-43736-1,24-HR-0340,ARGO-010,,TestAmerica Sacramento,320-43736-1,Water,2018/09/28 00:00:00+00,537 (modified),1,2018/10/15 00:00:00+00,1,ng/L,Huron,Huron River,HR-0340,0409000503,04090005,Investigative,Argo Pond,At Dam,2018104,,-83.7456505,42.290537,23,,0.56,1.9,0.53,K,0.53,1.9,3.4,,0.82,1.9,0.53,J,0.3,1.9,0.31,K,0.31,1.9,1.3,J B,0.16,1.9,,,,,8.7,H,0.36,2,6,,0.19,1.9,19,,0.24,1.9,0.3,J,0.18,1.9,1.1,J,0.26,1.9,0.28,K,0.28,1.9,,,,,0.34,K,0.34,1.9,,,,,37,,0.52,1.9,1.1,K,1.1,1.9,3,K,3,19,42,,0.48,1.9,0.29,K,0.29,1.9,1.8,K,1.8,19,,,,,,,,,1.9,K,1.9,19,,,,,1.9,K,1.9,19,,,,,,,,,0.16,K,0.16,1.9,1.3,K,1.3,1.9,,,,,5,K,5,19,,,,,,,,,,,,,{6327ACAE-579A-478F-B4DC-86A2B26CC2B7},637
-83.5434300000779,42.2096100002225,320-41509-9,24-HR-0180,HR0060,,TestAmerica,320-41509,Water,2018/07/24 00:00:00+00,537 (modified),1,2018/08/03 00:00:00+00,1,ng/L,Huron,Huron River,HR-0180,0409000504,04090005,Investigative,HR at Rawsonville Rd,DS Ford Lake,2018001,,-83.54343,42.20961,10,,0.54,1.9,0.51,K,0.51,1.9,2.9,,0.79,1.9,0.56,J,0.29,1.9,0.3,K,0.3,1.9,1,J B,0.16,1.9,,,,,8.4,,0.33,1.9,3.7,,0.19,1.9,7.5,,0.23,1.9,0.18,K,0.18,1.9,0.73,J,0.25,1.9,0.27,K,0.27,1.9,,,,,0.33,K,0.33,1.9,,,,,7.1,,0.5,1.9,1,K,1,1.9,2.9,K,2.9,19,12,,0.46,1.9,0.28,K,0.28,1.9,1.8,K,1.8,19,,,,,,,,,15,J * B,1.9,19,,,,,1.9,K,1.9,19,,,,,,,,,0.15,K,0.15,1.9,1.2,K,1.2,1.9,,,,,4.8,K,4.8,19,,,,,,,,,,,,,{9E0413C4-EE41-4752-8566-F7B69C359EB6},638
-83.5700099999831,42.5725600003775,200-48551-17,24-NC-0010,NC0010,,TestAmerica Burlington,200-48551-1,Water,2019/04/30 00:00:00+00,537 (modified),5,2019/05/07 00:00:00+00,1,ng/L,Huron,Norton Creek,NC-0010,0409000501,04090005,Investigative,Norton Creek US Huron River,DS Wixom WWTP (EP IPP),2019002,,-83.57001,42.57256,26,,3,8,2.4,J,2.4,8,2.7,J,2.5,8,3.1,K,3.1,8,3.6,K,3.6,8,3.2,K,3.2,8,,,,,19,,4,8,2,K,2,8,25,,3.6,8,3.8,K,3.8,8,1.1,K,1.1,8,3.7,K,3.7,8,,,,,2.6,K,2.6,8,,,,,13,,2.4,8,2.1,K,2.1,8,6.8,K,6.8,80,71,,2.5,8,1.2,K,1.2,8,6,K,6,80,,,,,,,,,280,,18,80,,,,,12,K,12,80,,,,,,,,,3.2,K,3.2,8,2.4,K,2.4,8,,,,,21,K,21,80,,,,,,,,,,,,,{BCB1AAB9-07BD-41A0-892F-BEEA4091336F},639
-83.5366100003715,42.2193000002322,200-48539-5,24-WR-0020,WR0010,,TestAmerica Burlington,200-48539-1,Water,2019/04/29 00:00:00+00,537 (modified),5,2019/05/04 00:00:00+00,1,ng/L,Huron,Willow Run,WR-0020,0409000504,04090005,Investigative,DS Ypsilanti WWTP (EP IPP),DS Ypsilanti WWTP (EP IPP),2019003,,-83.53661,42.2193,19,,3.3,8.7,2.6,K,2.6,8.7,3.6,J,2.7,8.7,3.3,K,3.3,8.7,3.9,K,3.9,8.7,20,,3.5,8.7,,,,,9.6,,4.3,8.7,7.6,J,2.1,8.7,4.3,J,3.9,8.7,4.1,K,4.1,8.7,13,,1.2,8.7,4,K,4,8.7,,,,,2.8,K,2.8,8.7,,,,,33,,2.6,8.7,2.3,K,2.3,8.7,7.4,K,7.4,87,22,,2.7,8.7,4,J,1.3,8.7,6.5,K,6.5,87,,,,,,,,,120,,20,87,,,,,13,K,13,87,,,,,,,,,3.5,K,3.5,8.7,2.6,K,2.6,8.7,,,,,23,K,23,87,,,,,,,,,,,,,{57B0277F-92E9-43BF-A2D8-FEA358B8A451},640
-83.5800199994981,42.5786999999874,320-44710-31,24-HR-0690,HR0235R,Replicate,TestAmerica Sacramento,320-44710-1,Water,2018/10/30 00:00:00+00,537 (modified),1,2018/11/14 00:00:00+00,2,ng/L,Huron,Huron River,HR-0690,0409000501,04090005,Investigative,HR at Burns Rd,DS Norton Creek,2018103,,-83.58002,42.5787,29,,0.54,1.9,0.51,K,0.51,1.9,3,,0.8,1.9,0.29,K,0.29,1.9,0.3,K,0.3,1.9,1.4,J B,0.16,1.9,,,,,13,B,0.33,1.9,3.2,,0.19,1.9,16,,0.23,1.9,0.18,K,0.18,1.9,0.51,J,0.25,1.9,0.27,K,0.27,1.9,,,,,0.33,K,0.33,1.9,,,,,21,,0.51,1.9,1,K,1,1.9,2.9,K,2.9,19,57,,0.46,1.9,0.37,J,0.28,1.9,1.8,K,1.8,19,,,,,,,,,69,,1.9,19,,,,,1.9,K,1.9,19,,,,,,,,,0.15,K,0.15,1.9,1.2,K,1.2,1.9,,,,,4.9,K,4.9,19,,,,,,,,,,,,,{F7A86A21-4BCB-4147-BAE7-48EC09A0E85F},641
-83.8943099996146,42.4248640004433,BSL-0010,24-HR-0460,BSL-0010,,Vista Analytical,2001753,H2O,2020/08/13 00:00:00+00,EPA-537M,1,2020/08/21 00:00:00+00,1,ng/L,Huron,Huron River,HR-0460,0409000503,04090005,Investigative,Base Line Lake,,2020207,,-83.89431,42.424864,5.11,,1.48,4.32,1.48,K,1.48,4.32,1.48,K,1.48,4.32,1.48,K,1.48,4.32,1.48,K,1.48,4.32,1.48,K,1.48,4.32,,,,,4.28,J,1.48,4.32,3,J,1.48,4.32,4.07,J,1.48,4.32,1.48,K,1.48,4.32,1.48,K,1.48,4.32,1.48,K,1.48,4.32,2.6,K,2.6,8.64,1.48,K,1.48,4.32,,,,,4.83,,1.48,4.32,1.48,K,1.48,4.32,1.48,K,1.48,4.32,7.13,,1.48,4.32,1.48,K,1.48,4.32,1.48,K,1.48,4.32,2.6,K,2.6,4.32,,,,,2.21,J,1.48,4.32,,,,,1.48,K,1.48,4.32,,,,,,,,,2.09,K,2.09,4.32,1.48,K,1.48,4.32,1.48,K,1.48,4.32,1.48,K,1.48,4.32,1.48,K,1.48,4.32,2.6,K,2.6,8.64,1.48,K,1.48,4.32,{9E1D0341-66BE-4B1A-996A-2F4D3832E50B},642
